title,category
윤석열  첫 주택 장만 청년주택  LTV    로 풀어도 문제없어 ,Politics
통일부  연이은 미사일 발사에도  종전선언 노력 계속 ,Politics
 여가부 폐지론  원희룡  충치뽑고 임플란트해야  박용진  생니 뽑나 ,Politics
   북핵  중단 시키겠다    임대료   조      만 원 부모수당 지원 ,Politics
진중권     멸공  논란에  훈련소서  멸공의 횃불  안 불렀나 ,Politics
통일부  북 잇단 발사에  한반도 평화노력 역행 대화 선택해야 ,Politics
 사실은  이재명 후보의 탈모 공약  돈은 얼마나 들까요 ,Politics
안민석   김건희 재발 방지법  발의 허위이력 교원 퇴출 급여환수,Politics
이재명  여성 남성 갈등  일부 정치인이 한쪽 편승해 격화 ,Politics
진중권  훈련소서  멸공의 횃불  안 불렀나 적당히 좀  구역질나 ,Politics
 내분 수습          업고 상승 시동 이준석  주말새 강한 반등 ,Politics
기시다 일본 총리  북한 탄도미사일 가능성  지극히 유감 ,Politics
조원진  이재명  탈모  공약 맞불  비만환자 건강보험 적용하겠다 ,Politics
김재원     멸공  논란 키운 건 민주당 조국 ,Politics
전용기  진중권 향해   멸공 무리하게 감싸   윤석열 스피커 전락 ,Politics
서울 거제 KTX로  시간대 남부내륙철도 건설 본격화,Politics
윤석열  야권 단일화 판단은 국민이        타깃 표심 얻겠다 말한 적 없어 ,Politics
북한  안보리 회의 직후 또 미사일 국제사회 대응의지 시험,Politics
   핵탑재 마하   미사일  수도권에  분내 도달  요격 불가능 ,Politics
이한열 모친 배은심 여사 발인     광장 노제,Politics
이재명  차별금지법 제정돼야  미 금리인상에  우리나라 부동산 시장 큰 충격 받을 듯 ,Politics
안철수 뜨자  민주  김동연 향해  러브콜 ,Politics
윤석열 인스타에   멸치 콩  올려놓고  해시태그 달아본 적 없다 ,Politics
윤석열  잠재성장률 목표치   에서   로  배 올릴 것 ,Politics
 이재명 신경제  비전 발표  세계  강으로 지금이 골든타임 ,Politics
  세 가장  미친 집값에 한집서 못 살아    국민의힘 정강정책연설      목소리 분출 창구로,Politics
 뉴스포커스  이재명  신경제 비전 발표 윤석열  신년 회견,Politics
이재명  차별금지법  국회가 실질적 논의해주길 요청 ,Politics
여가부에 원희룡  충치  박용진  생니  폐지 두고 설전,Politics
이재명 선대위  민갑룡 전 경찰청장 등 차관급 인사  명 영입,Politics
안산시의회  모든 시민 대상  생활안정지원금  만원 지급  제동,Politics
NSC상임위    발사 강한 유감  북한에 대화 협력 촉구 종합 ,Politics
윤석열  임대료 나눔제 시행하겠다  부모급여도 도입 상보 ,Politics
 이중기준 철회  고수하는 북한  월까지 무력시위 강도 높일 듯,Politics
  경제  내세운 이재명  목표는 세계  강 경제대국 ,Politics
강병원   의원  명  국민의당  으로 단일화되면    년  국민의힘은 공중 분해 ,Politics
 북한 미사일  매우 유감   청와대 NSC 상임위 긴급회의 소집 상보 ,Politics
여가부 폐지론에 원희룡  충치 뽑자는 것  박용진  생니 뽑나 ,Politics
 예언해줌 윤석열 안철수 단일화 성사에 필요한 조건은 ,Politics
심상정     멸공 논란 에  상황 어려워지니 이데올로기 편승 ,Politics
 영상 이재명  세계 강 경제대국 위해 대전환   이재노믹스  선포,Politics
연이은   발사에 태영호  한반도 안정적     현실 보이지 않는 듯 ,Politics
윤석열  미접종자  지하철도 허용하는데 대형마트 못가는 것 의문 ,Politics
   NSC 상임위 긴급 소집     미사일 강한 유감  종합 ,Politics
투표일 기준 생일 지난 고  학생      재보선부터 출마 가능,Politics
이재명  세계  강 경제대국 지금이 대전환 골든타임 ,Politics
    극초음속 아니다 는   보란 듯 도발  미사일능력 재과시,Politics
윤석열  병사 월급    만 원  이남자  겨냥  최저임금 예외로 둘 수 없다 ,Politics
윤석열  벼랑 몰린 자영업자 위해  임대료 나눔제  도입하겠다 ,Politics
이재명   경제 비전 발표   대 대전환으로 세계  강 경제 대국 ,Politics
이재명캠프 좌장 정성호  멸공 불매운동 중단해야 투자자 손해봐선 안돼 ,Politics
 초동시각  대선승리의 바이블   적과의 동침 ,Politics
유시민     젠더이슈에 투기적 선거전략 써      로우리스크 전략 ,Politics
이재명        공약  임기 내 목표 아냐 빠른시간 도달 가능 ,Politics
윤석열  코로나 위기  기회로 삼겠다    과 단일화에는 선 그어 종합 ,Politics
윤석열  병사 봉급 인상이  이대남  포섭  공익에 부합하니 하자는 것 ,Politics
 우려   강한 유감    새해 미사일 도발에 수위 높인 정부 종합 ,Politics
 이재명 신경제  구상 발표 윤석열   가지 도전 극복 ,Politics
 전문  윤석열   부모급여 임대료 나눔제  등 공약 발표,Politics
   민갑룡 이수훈 등  정부 전직 고위 관료  명 영입,Politics
윤석열   과 단일화  유권자인 국민들이 판단할 문제 ,Politics
박남춘   윤석열의 인천 공약  설익었다  혹평,Politics
대선 앞두고 표심 잡을 법안 줄줄이 통과 앞둬 오늘 본회의,Politics
 이재명 방침  김만배 진술로 재점화된  대장동  의혹,Politics
열정 책임감 판단력    대선 후보들의 자질을 묻는다,Politics
   김건희 방지법  발의  허위이력 교원  퇴출 급여환수 ,Politics
 무등의 아침  권은희  야권 후보 단일화는 민심에 대한 배반 호남 표심 움직이고 있다 ,Politics
 하락세 윤석열  바닥 찍었나        지지율 회복세 뚜렷,Politics
조원진  만병의 근원인 비만도 건강보험 적용할 것 ,Politics
유시민  젠더 이슈에 이재명 영악  윤석열은 투기적 행태 ,Politics
 구미형 일자리  이차전지 양극재 공장 착공 국내 최대 규모,Politics
유시민  진보진영  이재명으로 결집 아직 다 안 됐다 ,Politics
서울시 확진자 이틀 연속    명대   확산세 꺾이나,Politics
청와대  북한 미사일 발사에  강한 유감  비판 수위 높여,Politics
국민의힘 내부서 단일화 찬반론 고개  거간꾼  vs  국민 명령 ,Politics
홍남기   정부   대 경제성과 홍보    반성문커녕 국민 염장질러 ,Politics
    대 강국     책임있는 변화    새해 첫 본회의,Politics
 미상발사체에  NSC 긴급회의   강한 유감 표명 ,Politics
NSC 상임위  북한  연초부터 연속적인 미사일 시험 발사 강한 유감 ,Politics
청 NSC  북한 미사일 발사에  강한 유감 ,Politics
새해 두 번째   미사일 발사   NSC  강한 유감  종합 ,Politics
이재명 반박  검찰 주장하는  독소조항  개 는  이익환수조항 ,Politics
  새해 두번째 미사일에   NSC 소집  강한 유감 표명 ,Politics
 코로나   극복과 이후 대비 를 최우선 과제로 제시한 윤석열,Politics
이재명     조원 투자해  일자리    만개 창출할 것  종합 ,Politics
   대장동 공수처로    공세 고삐  토론하자니 뒤꽁무니  종합 ,Politics
 멸공  정용진에  바보들의 행진  박노자의 일침 이슈시개 ,Politics
   국힘  TV토론 실무협의 불참     통보받은 적 없다 ,Politics
 주연속 탄도미사일 쏜      NSC  강한 유감  대화 나서라 ,Politics
 속보 윤석열    핵고도화 과정 중단시켜야  현실로 인정 안돼 ,Politics
 NSC     미사일 강한 유감   조속히 대화해야 ,Politics
진중권   멸공  마음 안든다  훈련소서  멸공의 횃불  안 불렀나 ,Politics
윤석열  노동이사 있었으면 월성원전 조기폐쇄 있었겠나 ,Politics
홍준표의 깊은 한숨  저질 대선 참담 초등학교 반장 선거로 전락 ,Politics
윤석열  임대료     국가가 부담 예상 소요 재원   조 ,Politics
윤석열   대 뿐인 닥터헬기  전국 확대하겠다 ,Politics
카라 박규리 전 남친  국회의원 출마 선언  음주운전 사고  개월만에,Politics
 대통령  구미형 일자리 착공식 참석    상생 모델 성공 기원 ,Politics
TV토론 신경전    국민의힘 불참 vs 당대당 협상 먼저 ,Politics
   NSC 상임위 긴급 소집     미사일 강한 유감   보 ,Politics
이준석  안철수와 거리두기   단일화 공동정부 의미도 효과도 없다 ,Politics
정부  긴급 NSC상임위 개최    미사일 발사 강한 유감 ,Politics
강성범   멸공  논란 정용진 향해  제발 멸공 좀 부탁 ,Politics
진중권  훈련소서  멸공의 횃불  안 불렀나 억지 공격 적당히 하라 ,Politics
민주  KBS 토론 실무협의에 국힘 불참  vs 국힘  사실 아냐 ,Politics
 속보  정부  긴급 NSC상임위 개최    발사 강한 유감 ,Politics
   아이 첫돌까지 월   만원   자영업 임대료도 절반 지원 ,Politics
윤석열  병사월급 인상 여가부 폐지 사회 전체 공익에 부합 ,Politics
이재명   여가부 폐지  주장한 윤석열  극우 포퓰리즘의 형태 ,Politics
북   일 만에 또  발 발사      탄도미사일 추정 ,Politics
박주민  도청방지장치 의무화  강행 처리 시도  허인회의 꿈  대신 ,Politics
 얼토당토 않은 사과  분열의 언어    지도부  윤석열 행보 비판,Politics
유시민    캠프   여가부 폐지 멸공  일종의 일베놀이와 비슷 ,Politics
   북한의 탄도미사일 추정 발사체에  강한 유감   도발 은 안 써,Politics
이재명   이재노믹스  청사진 발표  목표는 세계  강 경제대국 ,Politics
윤석열  안철수와의 야권 단일화  국민이 판단할 문제 ,Politics
  NSC    미사일 발사 강한 유감 대화 재개 호응 촉구 ,Politics
 속보  정부  긴급 NSC상임위 열어    발사 강한 유감 ,Politics
유시민  이재명  정부 갈라치기 보도 그만하시라 ,Politics
중앙재난안전대책본부 코로나   브리핑   월   일 ,Politics
김용태   정부   미사일 쏴도 아무말 못하면서   논평엔 강한 유감 ,Politics
윤석열 기지개 켜나  지지율 소폭 반등         vs         vs        ,Politics
윤석열   부모급여 매월    만원  임대료 나눔제 도입하겠다   뉴시스Pic ,Politics
윤석열   멸공  논란 지적에  해시태그 달아본 적 없다 ,Politics
  NSC 상임위 개최   미사일에  강한 유감 표명 ,Politics
   거리두기 재연장 가능성 내달   일 전후 추경 처리  종합 ,Politics
NSC 긴급회의    미사일 발사 강한 유감 후속 동향 면밀 주시 ,Politics
이준석 자신감    지지율 회복 이틀 걸렸군   과 단일화 필요 없을 듯 ,Politics
젠더  세대  잘 갈라쳐봅시다,Politics
정성호   멸공 에 반응하는 건 음모에 말려드는 일 ,Politics
  강 목표  안철수   국민 통합 내각  띄우며 단일화 선 긋기,Politics
윤석열  벼랑끝 자영업자 위해  임대료 나눔제  도입 예상 재원   조 ,Politics
이재명  세계  대 경제대국  목표     조원 디지털 전환 투자  이재노믹스 ,Politics
이재명   이재노믹스 로 간다 종합국력 세계  강의 경제대국 ,Politics
유시민     약아서 젠더 이슈 발 빼    단일화 이기기 어려워 ,Politics
 뉴스  PICK 이재명  신경제 비전 선포  세계  강 경제대국 만든다 ,Politics
  극초음속 미사일 또 발사 가능성 마하    초과 주목,Politics
원희룡  대장동    지시  보도 제소  당황한 자가 범인 ,Politics
 NO 정용진   정성호  멸공도 불매도 중단하자 국익 손해  음모론 개입 ,Politics
   한줄공약의 가벼움  멸콩  희화화   대충 윤석열  맹공,Politics
윤석열  잠재성장률        배로 올리겠다 ,Politics
   다음달   일 전후 추경 처리 야당 반대 없을 것 ,Politics
 잠시도 늦춤 없이  방위력 강화 천명한    무력시위 가속페달,Politics
조국     왜 이수 이마트서 멸콩   이준석  할인카드 있나 보지 ,Politics
신현영  코로나 미접종자 페널티 아닌 접종 독려 방식으로 가야 ,Politics
 전문 윤석열  아이 태어나면  년간 월    만원 전국민 부모급여 도입 ,Politics
이재명  금리인상  한국 부동산 시장 큰 충격  전망,Politics
